wweaicatnumfood,wweaicatdescfood,parentfoodcode,parentfooddesc,ffbin1,ffcont1,ffcont1fdd,ffbin9,ffcont9,ffcont9fdd,ingseq,ingcode,ingdesc,ingretcode,ingfoodprop,ingfermscore,fibin1,fibin9,fddfermweight,foodcodesource,fooddescsource,manualmatch,fddfermweight_avg,_merge,fermpropfddweight,lmcat
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,7,4063,"Oil, olive, extra virgin",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,9,100262,"Oil, sunflower",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,5,4518,"Oil, corn",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,8,100258,"Oil, olive, extra light",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,11,11131,"Carrots, frozen, cooked, boiled, drained, without salt",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,6,4582,"Oil, canola",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,2,5334,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,13,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,12,11093,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,3,5319,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,1,5000,"Chicken, broiler, rotisserie, BBQ, breast, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",0,0,0,0,0,0,10,20045,"Rice, white, long-grain, regular, enriched, cooked",0,1,0,0,0,0,,,,,Master only (1),1,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,5,4518,"Oil, corn",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,10,20045,"Rice, white, long-grain, regular, enriched, cooked",0,1,0,0,0,0,,,,,Master only (1),1,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,7,4063,"Oil, olive, extra virgin",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,12,11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,1,5000,"Chicken, broiler, rotisserie, BBQ, breast, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,8,100258,"Oil, olive, extra light",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,13,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,6,4582,"Oil, canola",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,3,5319,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,2,5334,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,4,4044,"Oil, soybean",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,11,11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",0,0,0,0,0,0,9,100262,"Oil, sunflower",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,8,4044,"Oil, soybean",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,14,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,9,4518,"Oil, corn",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,6,11131,"Carrots, frozen, cooked, boiled, drained, without salt",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,4,6119,"Gravy, chicken, canned or bottled, ready-to-serve",0,0,2,1,1,0,28500000,"Gravy, poultry",Master only (1),0,Matched (3),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,11,4063,"Oil, olive, extra virgin",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,5,20045,"Rice, white, long-grain, regular, enriched, cooked",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,3,5319,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,12,100258,"Oil, olive, extra light",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,13,100262,"Oil, sunflower",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,1,5000,"Chicken, broiler, rotisserie, BBQ, breast, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,7,11093,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,2,5334,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",1,0,0,1,0,0,10,4582,"Oil, canola",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,14,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,4,6119,"Gravy, chicken, canned or bottled, ready-to-serve",0,0,2,1,1,0,28500000,"Gravy, poultry",Master only (1),0,Matched (3),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,2,5334,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,9,4518,"Oil, corn",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,6,11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,7,11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,13,100262,"Oil, sunflower",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,1,5000,"Chicken, broiler, rotisserie, BBQ, breast, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,5,20045,"Rice, white, long-grain, regular, enriched, cooked",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,11,4063,"Oil, olive, extra virgin",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,10,4582,"Oil, canola",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,3,5319,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,8,4044,"Oil, soybean",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",1,0,0,1,0,0,12,100258,"Oil, olive, extra light",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,25,1042,"Cheese, pasteurized process, American, vitamin D fortified",0,0,1,1,1,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,21,11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,17,2043,"Spices, turmeric, ground",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,26,1062,"Cheese, American, restaurant",0,0,1,1,1,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,2,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,13,4063,"Oil, olive, extra virgin",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,11,4518,"Oil, corn",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,4,4542,"Fat, chicken",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,28,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,18,2029,"Spices, parsley, dried",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,22,5324,"Chicken patty, frozen, cooked",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,19,4610,"Margarine, regular, 80% fat, composite, stick, with salt",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,7,5000,"Chicken, broiler, rotisserie, BBQ, breast, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,9,5319,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,24,100297,"Cheese, pasteurized process cheese food or product, American, singles",0,0,1,1,1,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,16,20081,"Flour, wheat, all-purpose, enriched, bleached",302,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,23,6119,"Gravy, chicken, canned or bottled, ready-to-serve",0,0,2,1,1,0,28500000,"Gravy, poultry",Master only (1),0,Matched (3),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,8,5334,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,27,1252,"Cheese product, pasteurized process, American, vitamin D fortified",0,0,1,1,1,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,5,20027,Cornstarch,0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,6,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,14,100258,"Oil, olive, extra light",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,3,19350,"Syrups, corn, light",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,15,100262,"Oil, sunflower",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,12,4582,"Oil, canola",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,1,20044,"Rice, white, long-grain, regular, raw, enriched",432,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,10,4044,"Oil, soybean",0,0,0,0,0,0,,,,,Master only (1),0,1
3004,Poultry mixed dishes,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",1,0,0,1,0,0,20,4691,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",0,0,0,0,0,0,,,,,Master only (1),0,1
3404,Stir-fry and soy-based sauce mixtures,27345310,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",1,0,0,1,0,0,13,11291,"Onions, spring or scallions (includes tops and bulb), raw",3785,0,0,0,0,0,,,,,Master only (1),0,1
3404,Stir-fry and soy-based sauce mixtures,27345310,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",1,0,0,1,0,0,4,4044,"Oil, soybean",0,0,0,0,0,0,,,,,Master only (1),0,1
3404,Stir-fry and soy-based sauce mixtures,27345310,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",1,0,0,1,0,0,11,11216,"Ginger root, raw",0,0,0,0,0,0,,,,,Master only (1),0,1
3404,Stir-fry and soy-based sauce mixtures,27345310,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",1,0,0,1,0,0,9,100262,"Oil, sunflower",0,0,0,0,0,0,,,,,Master only (1),0,1
3404,Stir-fry and soy-based sauce mixtures,27345310,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",1,0,0,1,0,0,16,20045,"Rice, white, long-grain, regular, enriched, cooked",0,0,0,0,0,0,,,,,Master only (1),0,1
